"""都市ガスの付臭に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）　付臭剤の備えるべき要件の一つとして、一般に存在するにおい(生活臭)とは明瞭に区別でき、 かつ、だれもがガス臭であると認識できるにおいであることがあげられる。

（ロ）　ガスの臭気濃度は、高すぎるとガス器具の点火や消火の際のわずかな未燃ガス等をガスの漏えいと誤認しやすくなる一方、低すぎると漏えいを検知しにくくなることがある。

（ハ）　代表的な付臭剤であるターシャリーブチルメルカプタン(TBM)、ジメチルサルファイド (DMS)、シクロヘキセンは、いずれも構成元素に硫黄(S)を含む。

（二）　付臭剤を注入する方式は、大別して液体注入方式、蒸発方式及び液付臭方式の3種類があるが、液付臭方式では製造するガス流量に応じた付臭剤注入量の制御が不要である。

（ホ）　パネル法による臭気濃度の測定において、4人のパネルの感知希釈倍数がそれぞれ3000倍、1500倍、1500倍、1500倍であったとき、このガスの臭気濃度は1500倍である。""",イ、ロ,イ、ニ,口、ホ,ハ、二,ハ、ホ,,,,,ハ、ホ,"""シクロヘキセンは構成元素に硫黄(S)を含まない。
[都市ガス工業概要 (製造編) P170 6.2 付臭剤　表 6.1 代表的な付臭剤成分と物性]
(3000　+　1500　+　1500　+　1500)　/　4　=　1800（切り捨てにより有効数字2けた）
[都市ガス工業概要 (製造編) P175 176 6.4.2 臭気濃度の測定方法 (1) 3　表 6.4 臭気濃度の計算例]""",,,,,,,,,,,
"""製造所の停電対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）　買電のみで保安電力を確保するためには、常用線とは系統の異なる予備回線又はそれに相当するもの等保安電力として措置されたものが必要である。

（ロ）　非常用発電設備の定格容量は、負荷の積み上げ合計値と同じでよい。

（ハ）　BOG 圧縮機の停止時間が長くなるとLNG貯槽の内部圧力が上昇するので、内部圧力の監視を強化し、必要に応じて放散処理設備による降圧の準備等を行う。

（ニ）　停電が発生した場合、買電で稼働していたガス製造設備が安全側に移行、停止していること及び保安電源等が正常に作動していることを確認する必要がある。

（ホ）　保安電力は、買電(保安電力として措置されたものに限る)又は自家発電によるものとし、蓄電池を用いてはならない。""",イ、ハ,イ、ホ,ロ、ホ,ハ、二,ハ、ホ,,,,,ロ、ホ,"""非常用発電設備の定格容量は、負荷の積み上げ合計値よりも十分大きいものが必要となる。
[都市ガス工業概要 (製造編) P133　3.13.2 保安電源 (1)]
保安電力は、買電、自家発電、蓄電池等による電力又は電力以外の動力源の中から選定する。
[都市ガス工業概要 (製造編) P132 3. 13.2 保安電源]""",,,,,,,,,,,
"""製造設備の操業に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）　ボイルオフガス(BOG)を送出ガスに混入する場合には、熱量調整用LPGの混入量増加等、送出ガスの品質管理に留意する必要がある。

（ロ）　LNG貯槽内のロールオーバー現象の発生を防止するため、貯槽内LNGの水平方向の密度分布を監視することが必要である。

（ハ）　個別設備の稼働調整方式の1つである圧力制御方式は、急激な需要変動に追従できる制御方式である。

（ニ）　ガス製造能力に関係する設備の定期修理計画策定にあたっては、ガス製造計画・製造設備稼働計画を元にして、ピーク時における最大必要能力を確保した定期修理計画を策定する。

（ホ）　製造設備の巡視点検は、保安規程に定める内容等に基づき実施するものとし、目視等の五感に頼らないことが重要である。""",イ、ロ,イ、二,口、ホ,ハ、二,ハ、ホ,,,,,口、ホ,"""LNG貯槽内のロールオーバー現象の発生を防止するため、受入中の貯槽内LNGの高さ方向の密度分布を常時監視する必要がある。
[都市ガス工業概要 (製造編) P12　2.2.2.3 取扱上の留意事項 (5) <層状化の防止 > ]
製造設備の巡視点検は、保安規程に定める内容を満足するほか、現場にて主として目視等の五感により、運転状況、外面からの損傷、漏えい、汚れ、振動、異音及び取り付け状況等を点検する。
[都市ガス工業概要 (製造編) P230 9.6.4 巡視点検]""",,,,,,,,,,,
"""製造設備の保全に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）　溶接部において溶融金属が冷却される際に収縮することにより、圧縮の残留応力が生じる。

（ロ）　部材に形状的な不連続や切り欠きが存在して応力集中が高くなるほど、疲労強度は低下する。

（ハ）　材料表面層の残留応力は引張りの場合は疲労強度の低下、圧縮の場合は上昇の方向へ作用する。

（ニ）　超音波探傷試験(UT)は、検査物の片側だけから検査できるが、割れのような平面欠陥の検出には適さない。

（ホ）　放射線透過試験(RT)は、欠陥の形状をフィルム上に投影された像として見ることができるので、わかりやすい。""",イ、ニ,イ、ホ,ロ、ハ,口、ホ,ハ、ニ,,,,,イ、ニ,"""溶接部において溶接金属が冷却される際に収縮することにより、引張りの残留応力が生じる。
[都市ガス工業概要 (製造編) P252　10.3.1 劣化と対策 (2) ④ (c)]
超音波探傷試験　(UT)　は、割れのような平面欠陥の検出に適している。
[都市ガス工業概要 (製造編) P257 10.3.2 検査 (3) ② (b)]""",,,,,,,,,,,
"""環境対策及び省エネルギーに関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）　都市ガスの燃料の場合は、燃焼管理を十分に行うことで、ばいじんの発生を大きく抑制することができる。

（ロ）　燃焼排ガスの脱硝法には、酸化剤としてアンモニア、尿素等を用いて、排ガス中のNOxを選択的に窒素に酸化する方法がある。

（ハ）　すべての水域において水素イオン濃度指数(pH)は、常に規制される項目の1つであり、多くの水中生物、農作物にとって望ましい水のpHは、5.8～8.6である。

（ニ）　有機物質を含む生物化学的酸素要求量(BOD)の高い排水の処理には、バクテリア等微生物の力を利用する生物処理方法がある。

（ホ）　電気エネルギーの管理では、力率を0に近づけると省エネルギー効果を上げることができる。""",イ、ハ,イ、ニ,口、ハ,ロ、ホ,二、ホ,,,,,ロ、ホ,"""燃焼排ガスの脱硝法には、還元剤としてアンモニア、尿素等を用いて、排ガス中のNOxを選択的に窒素に還元する方法がある。
[都市ガス工業概要 (製造編) P265 11.2.1 大気汚染の防止 (3) ④　]
交流回路の電力は、力率が1に近いほど損失が少ない。
[都市ガス工業概要 (製造編) P271 11.3.3 エネルギー管理 (2)　表11.2 エネルギー使用の合理化と電気の需要の平準化の有効な施策例 *1]""",,,,,,,,,,,
"""都市ガスの原料に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　バイオガスは二酸化炭素や有害成分が含まれるため、都市ガス原料とするには精製する必要がある。 

ロ　軽質と重質の異種LNGを同じ貯槽に受け入れる場合、ロールオーバーの原因となる層状化を生じさせないよう注意深く受入方法を設定する必要がある。 

ハ　LNGポンプの運転においては、急激な圧力上昇や温度低下により、キャビテーションが発生しないように注意する。 

ニ　天然ガスの液化工程において行われる重質分除去は、低温部材として広く利用されるアルミニウムの腐食防止の観点から重要である。 

ホ　配管等をクールダウンする際は、配管下部と上部の温度差が大きくなることによりボーイングが生じないよう、時間をかけることが必要である。 """,イ、ロ,ロ、ハ,イ、ホ,ハ、ニ,ニ、ホ,,,,,ハ、ニ,"LNGポンプの運転においては、急激な圧力低下や温度上昇により、キャビテーションが発生しないように注意する。
[都市ガス工業概要 (製造編) P11 2.2.2.3 取扱上の留意事項 (1)]
天然ガスの液化工程の水銀除去は、低温部材として広く使用されるアルミニウムを腐食する水銀を除去する。
［都市ガス工業概要 (製造編) P15 2.2.2.4 LNGプロジェクト (2) 4］",,,,,,,,,,,
LNG設備に関する次の記述のうち、正しいものはどれか。,常圧断熱式縦置円筒形貯槽は、内槽と外槽からなる金属二重殻構造であり、断熱効果を高めるため内槽と外槽の空間は断熱材が充てんされるとともに、高度の真空状態に保たれている。 ,遠心式BOG圧縮機は、圧力上昇及び所要動力が吸入ガスの質量比にほぼ比例し、一般に高圧で小容量のものに使用される。,直接熱交換型シェルアンドチューブ式気化器は、ランニングコストが低廉であるためLNG 1次受入基地のベースロード用として使用される。 ,逆止弁(チャッキ弁) は流体の流れを常に一定方向に保ち逆流を防止する機能を持つ弁で、直動式やパイロット式等がある。 ,LNG ローリー出荷設備において、LNG ローリーとLNG配管を接続するためには、ローディングアーム又はフレキシブルホースが用いられる。,,,,,LNG ローリー出荷設備において、LNG ローリーとLNG配管を接続するためには、ローディングアーム又はフレキシブルホースが用いられる。,"""常圧断熱式縦置円筒形貯槽は、内槽と外槽からなる金属二重殻構造であり、外部入熱を防ぐため断熱材が充填されるが、真空状態ではなく不活性ガスが封入され常圧となっている。
［都市ガス工業概要(製造編) P43 3.3.1 地上用LNG貯槽 (4)］
遠心式BOG圧縮機は、一般に低圧で大容量のものに使用される。
[都市ガス工業概要 (製造編) P46 3.4.1 BOG 圧縮機 (2) 2]
中間熱媒体型シェルアンドチューブ式気化器は、ランニングコストが低廉であるためLNG 1次受入基地のベースロード用として使用される。
[都市ガス工業概要(製造編) F62　3.6.2 シェルアンドチューブ式気化器 (1)]
逆止弁にはスイング式やリフト式等がある。
［都市ガス工業概要(製造編) P86 3.8.4 弁(バルブ) (5)］""",,,,,,,,,,,
製造設備の制御システムに関する次の記述のうち、誤っているものはどれか。,制御システムでは、システムへの不正アクセスによるトラブル等に伴うリスクを把握し、必要と判断するセキュリティ対策を行う。,ファイヤーウォール等の設置、不要なUSBポートやLANポートの閉そく、重要機器設置場所の錠や入退室管理装置の設置等、一旦セキュリティ対策を導入すれば、以降の対応は不要である。,セキュリティ対策で考慮すべき事項として、「情報の利用促進」と「セキュリティ確保」のバランス、「想定される損害」と「対策レベル」のバランスが挙げられる。 ,制御システムの信頼性を高める冗長化の方法として、CPUや電源ユニット、通信ネットワークの機能を対象に主機系と待機系を備える方法や、制御システム全体を二重化する方法がある。 ,制御システムの信頼性を高める方式のひとつである電磁リレーによるシーケンス制御回路方式は、インターロック回路やトリップ回路等の重要な制御系統で利用されている。 ,,,,,ファイヤーウォール等の設置、不要なUSBポートやLANポートの閉そく、重要機器設置場所の錠や入退室管理装置の設置等、一旦セキュリティ対策を導入すれば、以降の対応は不要である。,"""セキュリティ対策を講ずる上では、セキュリティ環境の変化に適切に対応するため継続的な対応が求められる。
［都市ガス工業概要(製造編) F107　3.12.3 制御システム (5) 2］""",,,,,,,,,,,
"""都市ガスの熱量調整と燃焼性、特殊成分の分析に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　導管中でガス温度が露点域になると、LPG等の液化によるガス発熱量の増加、導管の閉そく等が発生するため、露点の管理が重要である。 

ロ　ガスクロマトグラフは、気体試料の各成分の固定相に対する溶解性、吸着性が強いほど移動速度が速くなる性質を利用したものである。 

ハ　ガスクロマトグラフの水素炎イオン化検出器 (FID) は、有機化合物のほとんどを高感度に検出する。 

ニ　ガス事業法では、天然ガスとプロパンを混合したガスや、プロパンに空気を混入したガスは、特殊成分検査を免除されている。 

ホ 　特殊成分の分析方法であるイオンクロマトグラフ法は、全硫黄及びアンモニアの分析に使用できる。""",イ、ロ,イ、ホ,ハ、ニ,ロ、ニ,ハ、ホ,,,,,イ、ロ,"""導管中でガス温度が露点域になると、LPG等の液化によるガス発熱量の低下、導管の閉塞等が発生するため、露点の管理が重要である。
[都市ガス工業概要 (製造編) P 150 4.3.2 増熱と希釈 (1)]
気体試料の移動速度は、各成分の固定相に対する溶解性、あるいは吸着性に左右され、これらの性質が強いほど移動速度が遅くなる。
[都市ガス工業概要 (製造編) P 156 5.2.1 ガスクロマトグラフ法による組成分析から計算で求める方法 (1)]""",,,,,,,,,,,
"""都市ガスの付臭に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　付臭剤貯蔵タンクや注入装置等の付臭設備は、密閉した室内に設置することが望ましく、同室内はやや負圧にし、換気のために吸引した空気は活性炭で脱臭し排出する。 

ロ　付臭方式のうち、手動式滴下注入方式と蒸発方式は、流量の変動が少ない小規模の付臭に用いられる。 

ハ　パネル法は、あらかじめ適正に選定された臭気の判定者3名以上により、においの有無を判定し、 ガスの臭気濃度を求める方法である。 

ニ　FPD付ガスクロマトグラフ法で測定できる付臭剤成分は、テトラヒドロチオフェン(THT)、ターシャリーブチルメルカプタン(TBM)ジメチルサルファイド(DMS)等の有機硫黄化合物である。 

ホ　付臭剤は、極めて低い濃度でも特有の臭気が認められること、嗅覚疲労を起こしやすいこと等の要件を備えていることが必要である。 """,イ、ハ,イ、ニ,ロ、ニ,ロ、ホ,ハ、ホ,,,,,ハ、ホ,"""パネル法は、あらかじめ適正に選定された臭気の判定者4名以上により、においの有無を判定し、ガスの臭気濃度を求める方法である。
［都市ガス工業概要 (製造編) P174 6.4.2 臭気濃度の測定方法 (1)］
付臭剤は、嗅覚疲労を起こしにくいこと等の要件を備えていることが必要である。
［都市ガス工業概要(製造編) P169 6.2 付臭剤 (3)］""",,,,,,,,,,,
製造所の保安設備に関する次の記述のうち、誤っているものはどれか。,可燃性のガス又は液化ガスを通ずるガス工作物は、ボイラー等の火気を取り扱う設備までの最低限必要な距離が定められている。,遮断装置には、誤操作を防止し、かつ確実に操作することができる措置を講ずる必要がある。,気化装置には、液化ガスが液体のまま気化装置から先へ流出することを防止する逆流防止装置の設置が必要である。,フレアースタックは、発生するふく射熱が周囲に障害を与えないよう適切な措置を講ずる必要がある。,ガスホルダーや液化ガス用貯槽のガス又は液化ガスを送り出し、又は受け入れるために用いられる配管には、手動弁、遠隔操作弁及び緊急遮断装置等を設ける必要がある。,,,,,気化装置には、液化ガスが液体のまま気化装置から先へ流出することを防止する逆流防止装置の設置が必要である。,"""気化装置には、液化ガスが液体のまま気化装置から先への流出を防止する措置を講ずることが定められている。
[都市ガス工業概要(製造編) P186　7.2.2 予防設備 表7.4 予防設備概要]""",,,,,,,,,,,
"""製造設備の建設及び操業に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　LNGローリーの運行においては、気象条件や交通事情による不測の事態に対応できるように、LNG在庫確保や出荷元の複数化等の対策を事前に講じておくことが望ましい。

ロ　耐震設計を行う上で重要なことは、構造設計、安全設計、防災設計であり、防災設計とは地震時に異常が発生しても安全性を確保できるよう設計するものである。 

ハ　ガス製造能力に関係する設備の定期修理計画策定にあたっては、ガス製造計画や製造設備稼動計画をもとにして、ピーク時における最大必要能力を確保する必要がある。 

ニ　LNGサテライト基地におけるLNG熱量は、出荷元のLNG 熱量に依存するため、熱量管理においては基地の貯槽内濃縮には留意しなくてもよい。 

ホ　「あらかじめ確認」とは、溶接施工法、溶接士技能が技術基準に適合しているか否かをガス主任技術者が確認する行為である。""
",イ、ロ,イ、ハ,ロ、ニ,ハ、ホ,ニ、ホ,,,,,ロ、ニ,"""安全設計とは地震時に異常が発生しても安全性を確保できるよう設計するものである。
[都市ガス工業概要(製造編) p207 8.3.2 耐震設計方法]
LNG サテライト基地のLNG 熱量管理は、出荷元のLNG熱量に依存しており、貯槽保有数も限定されるため、貯槽内濃縮の管理が重要である。
[都市ガス工業概要(製造編) P226 9.3.3 様々な原料受け払いと特徴　表9.1 基地形態ごとの特徴]""",,,,,,,,,,,
"""製造設備の保全に関する次の記述のうち、いずれも誤っているものの組合せはどれか。 

イ　異種金属接触腐食は、電位の異なる金属間に腐食電池が形成され、電位が卑な方の金属がアノード、貴な方の金属がカソードとなり、前者の腐食が進行する。 

ロ　ステンレス鋼のすきま腐食の原因として、すきま内に塩化物イオンが蓄積するとともに、pHが低下して不動態が形成され、すきまの外の部分との間に腐食電池を形成することがあげられる。 

ハ　ポンプのインペラのように、材料と流動する溶液の界面で気泡の発生と破壊を繰り返す結果生ずる孔食状の腐食は、キャビテーションエロージョンと呼ばれる。 

ニ　部材に形状的な不連続や切り欠きが存在して応力集中が高くなるほど、疲労強度は増加する。 

ホ　浸透探傷試験 (PT) は、金属、非金属のあらゆる材料の表面欠陥を検出することができる。""",イ、ロ,イ、ホ,ロ、ニ,ハ、ニ,ハ、ホ,,,,,ロ、ニ,"""ステンレス鋼のすきま腐食は、すきま内に塩化物イオンが蓄積するとともに、pHが低下して不動態が破壊され、すきまの外の部分との間に腐食電池を形成することが原因である。
[都市ガス工業概要 (製造編) P247 10.3.1 劣化と対策 (1) ②　(d)]
部材に形状的な不連続や切り欠きが存在して応力集中が高くなるほど疲労強度が低下する。
[都市ガス工業概要 (製造編) P252　10.3.1 劣化と対策 (2)　③(a)]""",,,,,,,,,,,
"""環境対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

イ　LNG LPGは硫黄分や窒素分等をほとんど含まず、都市ガスの製造段階において大気環境に負荷を与えるSOx (硫黄酸化物)、NOx (窒素酸化物)の発生はほとんどない。

ロ　COD (化学的酸素要求量) とは、水中の有機物を酸化剤で分解する際に消費される酸化剤の量を酸素量に換算したものである。

ハ　調節弁による流量制御方式は、設備投資が安価であるが、流量を絞った場合に調節弁での動力損失が小さくなる。

ニ　一般に、LNG冷熱の40～50%は、ガス送出圧力エネルギーとして回収しており、残りの未利用の冷熱エネルギーの利用が工夫されている。

ホ　メタンを主成分とする天然ガスは、石油や石炭に比べ、分子中の炭素原子の割合が大きいため、燃焼時の二酸化炭素排出量が最も少ない化石燃料である。""",イ、ニ,イ、ホ,ロ、ハ,ロ、二,ハ、ホ,,,,,ハ、ホ,"""調節弁による流量制御方式は、流量を絞った場合に調節弁での動力損失が大きくなる。
[都市ガス工業概要 (製造編) P272 11.3.3 エネルギー管理　表11.2 エネルギー使用の合理化と電気の需要の平準化の有効な施策例 　*3 流量制御方式]
メタンを主成分とする天然ガスは、石油や石炭に比べ、分子中の炭素原子の割合が小さいため、燃焼時のCO2排出量が最も少ない化石燃料である。
[都市ガス工業概要(製造編) P278 11.4.1 天然ガスの環境性 (1)]""",,,,,,,,,,,
"""都市ガスの原料に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
（イ）メタンは、すべての温度領域において、常温の空気よりも軽い。

（ロ）液撃は、弁の閉鎖やポンプの急停止等の急激な変化によって、配管内流体の運動エネルギの一部が圧力エネルギーに変換され、流体の圧力が低下することにより起こる。

（ハ）LNGは、貯蔵中に外部からの入熱により沸点の低いメタンを主成分とするボイルオフガス（BOG）が発生するため、被密度が高くなる。

（二）LNGローリーやLNGコンテナは、真空断熱方式の二重殻式横置円筒型の超低温容器を有し、道路輸送や鉄道輸送が可能である。

（ホ）LNGは水と反応して氷に似た水和物を生成するため、配管の閉そく等のトラブルを起こさないよう、LNGを取り扱う前に機器内を十分乾燥することが必要である。""",イ、ロ,イ、ハ,口、二,ハ、ホ,二、ホ,,,,,イ、ロ,"""メタンは、約-110℃以下の低温では、空気より重い。
[都市ガス工業概要 (製造編) P11 2.2.2.3 取扱上の留意事項 (3) ガス拡散]""",,,,,,,,,,,
"""都市ガスの製造設備に関する次の記述のうち、いずれも正しいものの組合せはどれか。 

（イ）LNGサテライト基地におけるLNGローリー等からLNG貯槽への受入作業では、LNG サテライト基地側又はLNGローリー等に設けられたLNGポンプを使用して行われる。

（ロ）回転式スクリュー型のBOG圧縮機の容量調整は、アンローダー弁操作により容易に連続調整が可能である。

（ハ）ミキシングホルダーは、製造ガスを混合し、供給ガスの成分、熱量及び燃焼性を均一化させる機能を有する。

（二）エアフィン式気化器は、気化器出口のガス温度が外気温以下となることがあり、寒冷地等 では冬期の気化器出ロガス温度低下対策として、気化器の後流にNG加温器を設置する等の措置が必要となる場合もある。

（ホ）弁により液が配管中に封じ込められるおそれのあるところには、必要に応じて液の異常圧力降下を防ぐための措置を講ずる。"" ",イ、ロ,イ、二,口、ホ,ハ、二,ハ、ホ,,,,,ハ、二,"""LNGサテライト基地では、LNGローリー等からLNG配管へ接続するため、アンローディングアーム又はフレキシブルホースが使われる。
[都市ガス工業概要 (製造編) P37 3.2 LNG受入設備 (3)]
回転式スクリュー型では、スライド弁操作により容易に連続調整が可能である。
[都市ガス工業概要(製造編) P51 3.4.1 BOG圧縮機 (5) 表3.2 容量調整]
必要に応じて液の異常圧力上昇を防ぐための措置を講ずる。
[都市ガス工業概要 (製造編) P78 3.8.1 配管 (4)]""",,,,,,,,,,,
"""電気計装設備に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）ブルドン管式圧力計は、ブルドン管の機械的な変位量を利用するもので、一般に高圧測定には不向きである。

（ロ）オリフィス式流量計は直管部を設ける必要があるが、カルマン渦式流量計は直管部を設ける必要がない。

（ハ）熱電対はゼーベック効果を利用したもので、基準接点の温度を一定に保つ必要があり、広範囲の温度測定が可能で、振動・衝撃にも強い。

（二）UPSは、交流入力を整流部で直流に変換し、蓄電池に充電するとともに、インバーター部で一定電圧、一定周波数の交流に変換後出力する装置である。

（ホ）PID制御のP動作とは、目標値とプロセス値の偏差の大きさに比例する制御動作をする もので、この動作だけではオフセットが残る。""",イ、ロ,イ、ハ,ロ、二,ハ、ホ,二、ホ,,,,,イ、ロ,"""形状により、高圧の測定も可能である。
[都市ガス工業概要 (製造編) P109 3.12.4 計測機器 　(2) 圧力計 ブルドン管 特徴3]
カルマン渦式流量計も直管部を設ける必要がある。
[都市ガス工業概要 (製造編) P112 3.12.4 計測機器 　(3) 流量計 カルマン 特徴4]""",,,,,,,,,,,
"""LNGが気化した天然ガスをLPGで増熱して45MJ/㎥Nの供給ガスを1000㎥N製造する場合の天然ガスの使用量(㎥N)として最も近い値はどれか。
ただし、天然ガス及びLPGの発熱量は以下のとおりとする。（㎥N：標準状態におけるガスの体積)

天然ガスの発熱量（MJ/㎥N）　　40

LPGの発熱量(MJ/㎥N)　　          100"" ",714,800,817,900,917,,,,,917,"""[都市ガス工業概要(製造編) P148 4.3.1 混合理論]
天然ガスの使用量をFL、LPGの使用量をFHとする。製造するガス量は1000m³であり総熱量が等しいことから、式(4.5)より、指定されたそれぞれの発熱量を用いて
40　×　FL　+　100　×　FH　=　45　×　1000
FH　=　1000　-　FLであるから
40　×　FL　+　100　×　(1000　-　FL)　=　45　×　1000
60　×　FL　=　55000
FL　=　917""",,,,,,,,,,,
"""都市ガスの付臭に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
（イ）ガスに付臭剤を注入する方式は、大別して液体注入方式、蒸発方式及び液付臭方式の3種類がある。

（ロ）滴下注入方式は、注入量の調整をニードル弁等によって行うが、手動式の場合はその精度 は低いため、流量変動の少ない小規模の付臭設備に多く用いられる。

（ハ）付臭剤に求められる要件として、ガスの供給系統を腐食せずに安定性のよいものであることや、腐食疲労を起こしにくいことなどがある。

（二）臭気濃度とは、試料ガスを無臭の空気で徐々に希釈し、感知できる最大の希釈倍数をいう。

（ホ）付臭は、ガスの漏えいを早期に検知するためのものであり、臭気濃度が高すぎても特に問題は生じない。""",イ、ロ,イ、ハ,口、二,ハ、ホ,二、ホ,,,,,ハ、ホ,"""嗅覚疲労を起こしにくいことが要件の一つである。 
[都市ガス工業概要(製造編) P 169 6.2 付臭剤 (3)〕 
臭気濃度は高すぎるとガス器具の点火や消火の際のわずかな未燃ガス等をガスの漏えいと誤認しやすくなるなどのデメリットが生じる。
〔都市ガス工業概要(製造編) P 174 6.4 臭気濃度の管理及び測定]""",,,,,,,,,,,
"""製造所の地震対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）ガス事業における地震対策は、1設備対策、2緊急対策、3復旧対策で構成される。

（ロ）設備対策は、設備の重要度に応じた耐震設計を行い、耐震性能の維持を図るための定期的な維持管理を行うことが基本である。

（ハ）緊急対策は、地震発生時の設備の緊急停止を防止し、ガス送出を継続することが基本である。

（二）地震発生直後の設備点検では、まずは、個別の機器ごとに詳細な点検を実施する。

（ホ）復旧対策において、原料・燃料や水等のユーティリティーは平常時より備蓄を確保するとともに、その調達ルートをあらかじめ確立しておくことが望ましい。""",イ、ロ,イ、ホ,ロ、ハ,ハ、二,二、ホ,,,,,ハ、二,"""緊急対策は、地震発生時の二次災害を防止し、保安を確保することが基本である。
【都市ガス工業概要(製造編) P 187 7.3.2 緊急対策 （１）] 
地震発生直後の設備点検では、まずは、製造所全体の被害状況を速やかに把握し、被害があった場合は、早急に処置を実施することが大切である。
[都市ガス工業概要(製造編) P189 7.3.2 緊急対策 (5)]""",,,,,,,,,,,
"""製造設備の建設及び操業に関する次の記述のうち、いずれも誤っているものの組合せはどれか。
 
（イ）レベル2地震動に対する耐震設計の考え方は、「構造物に変形は生じるが、倒壊、漏えいは生じず、人身事故を防止」することである。

（ロ）稼働調整方式である流量制御方式は、設備負荷を一定に保つことができ、かつ急激な需要変動に追従できる制御方式である。

（ハ）ガス主任技術者は、保安上重要なガス工作物を溶接する場合、溶接施工記録に問題がないことを確認しなければならない。

（二）製造設備に係る巡視点検は、保安規程に定める内容と製造所の操業実態にあわせて実施するが、その巡視点検結果を記録する必要はない。

（ホ）製造設備を安全かつ円滑に運転するため、あらかじめ運転管理基準、運転操作要領等を作成し、それに従って関係者の教育・訓練を実施する。""",イ、ハ,イ、ホ,ロ、ハ,ロ、二,二、ホ,,,,,ロ、二,"""流量制御方式は、急激な需要変動に追従できない可能性がある。
[都市ガス工業概要 (製造編) P228 9.5 日常の稼働調整表9.2]
巡視点検の結果は必ず後で確認ができる状態で記録しておく。
[都市ガス工業概要(製造編) P230 9.6.4 巡視点検]""",,,,,,,,,,,
"""製造設備の保全に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）引張応力発生下にある金属に腐食作用が働いて、破断応力以下でも割れが生じる現象を応力腐食割れという。

（ロ）粒界腐食とは、ステンレス鋼等不動態皮膜を持つ金属が非金属物質と面を接していたり、異物が付着していたりすると、接触面や異物との間にできるすきま部分に局部腐食が生じる現象をいう。

（ハ）放射線透過試験は、欠陥の形状をフィルム上に投影された像としてみることができ、場所的な制約もなく、わかりやすく直観性がある検査である。

（ニ）故障しても影響の少ない設備や代替設備がある場合、経済性を考慮して故障発生後に設備を運用可能な状態に回復する保全を事後保全という。

（ホ）浸透探傷試験は、金属、非金属あらゆる材料の表面欠陥を調べることができる。""",イ、ハ,イ、ホ,ロ、ハ,ハ、二,二、ホ,,,,,ロ、ハ,"""すき間腐食とは、ステンレス鋼等不動態皮膜を持つ金属が非金属物質と面を接していたり、異物が付着していたりすると、接触面や異物との間にできる すき間部分に局部腐食が生じる現象をいう
[都市ガス工業概要 (製造編) P247 10.3.1 劣化と対策 (1) 2 (d)]
場所的に裏側にフィルムを設置する余地がなければ検知できない。
〔都市ガス工業概要(製造編) P256 10.3.2 検査 (3) 1 (b)(へ)]""",,,,,,,,,,,
"""環境対策に関する次の記述のうち、いずれも誤っているものの組合せはどれか。

（イ）窒素酸化物はノックス（Nox）といい、 燃料中に含まれる各種窒素化合物の燃焼により生成するものと、空気中の窒素が燃焼による高温状態で酸化されて生成するものとがあり、前者をサーマルNOXという。

（ロ）ばいじんとは、燃料等の燃焼に際して発生する、灰分又はすす等の固形物のことをいい、燃焼温度、空気比の適正な管理等の燃焼管理を強化することにより発生量を減少させることができる。

（ハ）都市ガス事業者にとって、環境問題への対応は、企業の社会的責任（CSR）として大きな柱になってきている。

（二）交流回路における電力（W）は、電圧（V）×電流（A）×力率で示され、力率が1に近いほど損失が少ない。

（ホ）廃棄物の処理及び清掃に関する法律に定義された産業廃棄物に該当しない廃棄物は、すべて特別管理産業廃棄物になる。"" ",イ、ロ,イ、ホ,ロ、ハ,ハ、二,二、ホ,,,,,イ、ホ,"""燃料中に含まれる各種窒素酸化物の燃焼により生成するものをフューエルNOxという。
[都市ガス工業概要 (製造編) P263　11.2.1 大気汚染の防止 (3)]
法に定義された産業廃棄物に該当しないものは、すべて一般廃棄物になる。
[都市ガス工業概要 (製造編) P281 11.5.2 廃棄物処理法 (1) 1]""",,,,,,,,,,,
